Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)								
CGI_10024202	4540	526841	14965476	122866305	K1QVK7	K1QVK7_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10024202	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1044	GO:0005622; GO:0008270
CGI_10024723	4540	526841	14965476	122866305	K1Q823	K1Q823_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10024723	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	716	
CGI_10027952	4540	526841	14965476	122866305	K1R7I3	K1R7I3_CRAGI	unreviewed	Multidrug resistance-associated protein 5	CGI_10027952	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	825	GO:0005524; GO:0016021; GO:0042626
CGI_10028240	4540	526841	14965476	122866305	K1QYV1	K1QYV1_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10028240	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	534	GO:0005622; GO:0008270
CGI_10011338	64751	46223066	32816543	58970242	K1QSV1	K1QSV1_CRAGI	unreviewed	Uncharacterized protein	CGI_10011338	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1369	
CGI_10011155	13192	31618583	5591640	100800604	K1RCY5	K1RCY5_CRAGI	unreviewed	Leucine-rich repeat-containing protein 45	CGI_10011155	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	609	
CGI_10005180	41384708	32034075	6050060	58540371								
CGI_10018176	12455700	36260906	27509841	61205278	K1QZK5	K1QZK5_CRAGI	unreviewed	Uncharacterized protein	CGI_10018176	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	798	
CGI_10023797	11869512	60899294	28718597	35497110	K1Q645	K1Q645_CRAGI	unreviewed	"Ribose-phosphate pyrophosphokinase 3, mitochondrial"	CGI_10023797	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	316	GO:0000287; GO:0004749; GO:0009116; GO:0009165; GO:0016301
CGI_10004164	6996963	105882705	23226367	100625	K1QZZ5	K1QZZ5_CRAGI	unreviewed	Stress-induced protein 1	CGI_10004164	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	238	
CGI_10004166	6996963	105882705	23226367	100625	K1PZE5	K1PZE5_CRAGI	unreviewed	Stress-induced protein 1	CGI_10004166	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	126	
CGI_10018361	24536	49744171	30909986	55277709	K1QP96	K1QP96_CRAGI	unreviewed	Rab3 GTPase-activating protein catalytic subunit	CGI_10018361	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	971	GO:0005096
CGI_10019315	9908708	48558461	24265377	53209110	K1RAB9	K1RAB9_CRAGI	unreviewed	Epoxide hydrolase 4	CGI_10019315	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	318	GO:0016787
CGI_10000776	11150157	45370131	27829527	51536027	K1PN44	K1PN44_CRAGI	unreviewed	Casein kinase II subunit beta (CK II beta)	CGI_10000776	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	289	GO:0005956; GO:0016301; GO:0019887
CGI_10023727	11150157	45370131	27829527	51536027								
CGI_10003262	48221213	10368181	41664522	35189722	K1PSG3	K1PSG3_CRAGI	unreviewed	Uncharacterized protein	CGI_10003262	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	182	GO:0016020
CGI_10003201	17024246	78368969	22238544	17548748	K1PQN9	K1PQN9_CRAGI	unreviewed	Protein phosphatase 1 regulatory subunit 12A	CGI_10003201	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	358	
CGI_10021338	9236843	24667293	52346597	48861225	K1R9X2	K1R9X2_CRAGI	unreviewed	Transmembrane protein 93	CGI_10021338	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	124	GO:0072546
CGI_10008997	6570355	803040	85693706	42020598	K1QCN5	K1QCN5_CRAGI	unreviewed	Uncharacterized protein	CGI_10008997	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	880	
CGI_10021630	6570355	803040	85693706	42020598	K1RJG2	K1RJG2_CRAGI	unreviewed	Uncharacterized protein	CGI_10021630	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	576	
CGI_10021277	18989014	49183469	30837773	35927276	K1S0J9	K1S0J9_CRAGI	unreviewed	Uncharacterized protein	CGI_10021277	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	270	
CGI_10008794	62796	28640098	33028379	72852076	K1RGB4	K1RGB4_CRAGI	unreviewed	Uncharacterized protein	CGI_10008794	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	844	GO:0016021
CGI_10001558	22990722	39509532	34672742	37195789	K1PFS8	K1PFS8_CRAGI	unreviewed	Neutral and basic amino acid transport protein rBAT	CGI_10001558	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	367	GO:0003824; GO:0005975
CGI_10020634	4640408	55638797	10582	73863931	K1QUF8	K1QUF8_CRAGI	unreviewed	Nuclear cap-binding protein subunit 2	CGI_10020634	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	162	GO:0000166; GO:0000339; GO:0005846; GO:0045292
CGI_10004549	1302466	57685142	33291060	41691655	K1PXJ8	K1PXJ8_CRAGI	unreviewed	Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2	CGI_10004549	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	541	GO:0016491
CGI_10022307	1376764	53744212	10675179	67998207	K1RH71	K1RH71_CRAGI	unreviewed	Uncharacterized protein	CGI_10022307	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	285	
CGI_10008731	284559	44168052	46284748	42763865								
CGI_10024696	14054763	50661013	30220642	38515299	K1QZE6	K1QZE6_CRAGI	unreviewed	WD repeat-containing protein 43	CGI_10024696	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	630	
CGI_10018256	13456919	21240098	54736773	43843230	K1QU16	K1QU16_CRAGI	unreviewed	Protein polybromo-1	CGI_10018256	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2552	GO:0003682; GO:0005622; GO:0008270
CGI_10024778	27081170	54793917	32070485	19227347	K1S4H9	K1S4H9_CRAGI	unreviewed	Dynactin subunit 1	CGI_10024778	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	567	GO:0016021
CGI_10021679	9727361	47156954	16132689	59988621	K1QPJ4	K1QPJ4_CRAGI	unreviewed	Sorbin and SH3 domain-containing protein 1	CGI_10021679	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2172	GO:0007015; GO:0007155; GO:0016477
CGI_10007955	20716125	61178805	114649	50974017	K1Q3W7	K1Q3W7_CRAGI	unreviewed	Stress response protein nhaX	CGI_10007955	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	159	GO:0006950
CGI_10028386	4055727	70439918	16116137	41961822	K1QU34	K1QU34_CRAGI	unreviewed	Cytoplasmic FMR1-interacting protein	CGI_10028386	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	998	
CGI_10008805	48311134	82046557	897368	1015670	K1PK94	K1PK94_CRAGI	unreviewed	Lambda-crystallin-like protein	CGI_10008805	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	316	GO:0003857; GO:0006631; GO:0070403
CGI_10021169	30679159	165953	49753677	51577104	K1RHB2	K1RHB2_CRAGI	unreviewed	Nucleolar RNA helicase 2	CGI_10021169	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	671	GO:0003723; GO:0004386; GO:0005524; GO:0005634
CGI_10007013	2895867	122207419	8504	6673374	K1QU94	K1QU94_CRAGI	unreviewed	Tyrosine-protein phosphatase non-receptor type 22	CGI_10007013	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	812	GO:0004725
CGI_10004348	3918306	25396498	48985355	53021383	K1PRX6	K1PRX6_CRAGI	unreviewed	Heat shock 70 kDa protein 12A	CGI_10004348	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	877	
CGI_10024852	37315413	57253968	36535884	67948	K1QH70	K1QH70_CRAGI	unreviewed	Leucine-rich repeat-containing protein 40	CGI_10024852	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	606	
CGI_10004734	202162	50538594	43199476	37033797	K1PKQ0	K1PKQ0_CRAGI	unreviewed	Uncharacterized protein	CGI_10004734	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	150	GO:0006950
CGI_10011897	39942292	25260536	37172623	27946488	K1PQ79	K1PQ79_CRAGI	unreviewed	Copine-3	CGI_10011897	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	888	
CGI_10011899	39942292	25260536	37172623	27946488	K1QAM7	K1QAM7_CRAGI	unreviewed	Copine-7	CGI_10011899	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	541	
CGI_10003025	1170858	35091431	42492861	51268607	K1Q0F6	K1Q0F6_CRAGI	unreviewed	Titin	CGI_10003025	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	3406	
CGI_10015012	29784199	32881032	37078430	30211037	K1P2Z2	K1P2Z2_CRAGI	unreviewed	Lysosomal Pro-X carboxypeptidase	CGI_10015012	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	576	GO:0004180; GO:0004867; GO:0008236
CGI_10007629	7561301	57897306	23579930	40708523	K1PDY0	K1PDY0_CRAGI	unreviewed	Metalloendopeptidase (EC 3.4.24.-)	CGI_10007629	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	567	GO:0004222; GO:0008270; GO:0016020
CGI_10012829	9716	129388991	100929	231334	K1R2S5	K1R2S5_CRAGI	unreviewed	PX domain-containing protein kinase-like protein	CGI_10012829	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	574	GO:0004672; GO:0005524; GO:0035091
CGI_10004512	8644486	50301946	43559060	27116783	K1QD13	K1QD13_CRAGI	unreviewed	Niemann-Pick C1 protein	CGI_10004512	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2678	GO:0005319; GO:0005509; GO:0016021
CGI_10023934	42396453	19699348	136756	67133780	K1QG47	K1QG47_CRAGI	unreviewed	Diaphanous-like protein 2	CGI_10023934	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	960	GO:0030041
CGI_10020681	64327833	1027807	63109946	809555	K1R6G1	K1R6G1_CRAGI	unreviewed	E3 ubiquitin-protein ligase MIB2	CGI_10020681	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	851	GO:0003950; GO:0004842; GO:0008270; GO:0016874
CGI_10011864	593108	46040259	27000034	55424833	K1QWN8	K1QWN8_CRAGI	unreviewed	Putative regulator of nonsense transcripts 1	CGI_10011864	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	207	GO:0000184; GO:0003677; GO:0004386; GO:0005524; GO:0005737; GO:0008270
CGI_10005753	8099434	49838386	17707799	53271968	K1RF74	K1RF74_CRAGI	unreviewed	Uncharacterized protein	CGI_10005753	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	337	
CGI_10026664	13372019	48667202	266977	66018996	K1QZW9	K1QZW9_CRAGI	unreviewed	Glycerol kinase	CGI_10026664	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	579	GO:0004370; GO:0005975; GO:0006072
CGI_10013930	19964043	60870771	39936888	7424061	K1RJW8	K1RJW8_CRAGI	unreviewed	Protein DEK	CGI_10013930	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	436	GO:0003677
CGI_10002252	24817682	60160625	11725494	31138286	K1QW02	K1QW02_CRAGI	unreviewed	28 kDa heat-and acid-stable phosphoprotein	CGI_10002252	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	283	
CGI_10022807	24817682	60160625	11725494	31138286	K1QU88	K1QU88_CRAGI	unreviewed	28 kDa heat-and acid-stable phosphoprotein	CGI_10022807	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	193	
CGI_10023874	64730093	24686717	11397518	26915740	K1R885	K1R885_CRAGI	unreviewed	Leucine-rich repeat-containing protein 68	CGI_10023874	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1246	
CGI_10013510	13303602	54052637	22743534	37613176	K1RA02	K1RA02_CRAGI	unreviewed	Uncharacterized protein	CGI_10013510	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	195	
CGI_10027128	70948205	28303318	93287	28307651	K1Q419	K1Q419_CRAGI	unreviewed	Upstream stimulatory factor 2	CGI_10027128	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	308	
CGI_10013526	23680600	20784637	39793699	42842106	K1QUG8	K1QUG8_CRAGI	unreviewed	Uncharacterized protein	CGI_10013526	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	325	GO:0042981
CGI_10017615	32694	37528193	22592208	66687354	K1QVU0	K1QVU0_CRAGI	unreviewed	Synaptojanin-2-binding protein	CGI_10017615	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	165	GO:0016021
CGI_10010695	11889347	26247691	18338967	69913614	K1PSR4	K1PSR4_CRAGI	unreviewed	Laminin subunit beta-1	CGI_10010695	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	358	
CGI_10003120	17440956	26249838	32952330	49612919	K1PDE4	K1PDE4_CRAGI	unreviewed	Protein arginine N-methyltransferase	CGI_10003120	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	651	GO:0008168; GO:0035246
CGI_10011556	59820	58984903	5143526	61822063	K1QHL4	K1QHL4_CRAGI	unreviewed	Uncharacterized protein	CGI_10011556	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	371	
CGI_10004849	49121675	34430315	16772652	25510323	K1Q768	K1Q768_CRAGI	unreviewed	Intraflagellar transport protein 57-like protein	CGI_10004849	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	392	GO:0031514
CGI_10007745	5423	92809833	18589	32939059								
CGI_10024079	14390352	36698973	36336646	38104327	K1RF29	K1RF29_CRAGI	unreviewed	Oxysterol-binding protein	CGI_10024079	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	678	GO:0006869
CGI_10003543	12664230	72182518	3271993	37245399	K1PYS2	K1PYS2_CRAGI	unreviewed	Uncharacterized protein	CGI_10003543	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1171	GO:0005057
CGI_10017279	23892566	55798610	13755476	31888275	K1RLC3	K1RLC3_CRAGI	unreviewed	Synapse-associated protein 1	CGI_10017279	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	351	
CGI_10026115	32181	88602533	17411663	18881432	K1RFJ6	K1RFJ6_CRAGI	unreviewed	Inactive phospholipase C-like protein 1	CGI_10026115	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	148	
CGI_10013387	40799491	27580942	30469839	25604996	K1PZ85	K1PZ85_CRAGI	unreviewed	Uncharacterized protein	CGI_10013387	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	533	
CGI_10026499	15232628	26790799	38251301	43695605	K1S0N3	K1S0N3_CRAGI	unreviewed	Glutamate receptor-interacting protein 1	CGI_10026499	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1630	GO:0003723; GO:0003735; GO:0005763
CGI_10013973	22364944	28386873	14156917	58969438	K1QL49	K1QL49_CRAGI	unreviewed	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	CGI_10013973	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	352	GO:0004034; GO:0019318; GO:0030246
CGI_10018984	8102715	52145093	24822746	38748134	K1R712	K1R712_CRAGI	unreviewed	Transforming growth factor-beta receptor-associated protein 1	CGI_10018984	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1456	GO:0005643; GO:0006886; GO:0008270; GO:0016192
CGI_10011963	15217564	26484439	38173991	43504138	K1Q427	K1Q427_CRAGI	unreviewed	Uncharacterized protein	CGI_10011963	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	196	GO:0003723; GO:0005509
CGI_10017531	20112486	34791092	38408265	29801683								
CGI_10007652	164012	28114602	38866186	55935716	K1R638	K1R638_CRAGI	unreviewed	Uncharacterized protein	CGI_10007652	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	406	
CGI_10026144	8032002	106549527	5522525	2911955	K1R324	K1R324_CRAGI	unreviewed	Polypeptide N-acetylgalactosaminyltransferase (EC 2.4.1.-) (Protein-UDP acetylgalactosaminyltransferase)	CGI_10026144	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	624	GO:0000139; GO:0006486; GO:0016021; GO:0016757; GO:0030246
CGI_10023268	8263929	11833477	67331712	35447287	K1QRD8	K1QRD8_CRAGI	unreviewed	Uncharacterized protein	CGI_10023268	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	493	GO:0005622; GO:0008270
CGI_10008581	10472	47104949	38703096	36597497	K1Q6X7	K1Q6X7_CRAGI	unreviewed	Uncharacterized protein	CGI_10008581	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	476	GO:0004414; GO:0005737; GO:0009086
CGI_10007785	25975274	38358905	24283311	33696104	K1Q7K0	K1Q7K0_CRAGI	unreviewed	Putative serine carboxypeptidase CPVL	CGI_10007785	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	511	GO:0004185
CGI_10025906	15644263	32860682	31805202	41894409	K1QHS0	K1QHS0_CRAGI	unreviewed	Uncharacterized protein	CGI_10025906	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	145	
CGI_10015014	432345	61753211	17143324	41958152	K1P9Q2	K1P9Q2_CRAGI	unreviewed	Signal peptidase complex subunit 3	CGI_10015014	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	179	GO:0005787; GO:0006465; GO:0008233; GO:0016021
CGI_10018116	57535183	37150282	18717702	7779572	K1RSK5	K1RSK5_CRAGI	unreviewed	Kelch-like protein 6	CGI_10018116	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	583	
CGI_10025808	4909827	48259292	20666562	47139333	K1QXS3	K1QXS3_CRAGI	unreviewed	"4-aminobutyrate aminotransferase, mitochondrial"	CGI_10025808	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	443	GO:0003867; GO:0009448; GO:0030170
CGI_10006564	25442973	126359	59824868	35336177	K1P8Y3	K1P8Y3_CRAGI	unreviewed	Sulfotransferase 1C4	CGI_10006564	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	301	GO:0008146
CGI_10027607	8055035	15368943	45384655	51094939	K1QLY8	K1QLY8_CRAGI	unreviewed	Uncharacterized protein	CGI_10027607	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	901	GO:0016021
CGI_10017720	19273748	45367363	62845	54833403	K1PNB1	K1PNB1_CRAGI	unreviewed	Tetratricopeptide repeat protein 5	CGI_10017720	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	429	
CGI_10011798	14567837	28265856	17427216	59244165								
CGI_10018765	24792953	17378022	39115688	38021146	K1QV80	K1QV80_CRAGI	unreviewed	Myosin-XVIIIa	CGI_10018765	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1371	GO:0003774; GO:0005524; GO:0016459
CGI_10013781	45769037	65110	26441	73190560	K1R1A1	K1R1A1_CRAGI	unreviewed	Xanthine dehydrogenase	CGI_10013781	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1588	GO:0003723; GO:0004553; GO:0005975; GO:0016614; GO:0046872; GO:0050660
CGI_10019926	11917048	26451645	27331336	53296275	K1PZR3	K1PZR3_CRAGI	unreviewed	U2 small nuclear ribonucleoprotein A	CGI_10019926	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	155	GO:0019013; GO:0030529
CGI_10023190	20090	455488	95522	118285583	K1R0N4	K1R0N4_CRAGI	unreviewed	Carboxypeptidase B	CGI_10023190	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	288	GO:0004181; GO:0008270
CGI_10014058	8386724	52250995	21698016	36182270	K1PK64	K1PK64_CRAGI	unreviewed	Zinc finger MYND domain-containing protein 12	CGI_10014058	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	365	
CGI_10006124		49852851	13700497	54891158								
CGI_10021706		49852851	13700497	54891158	K1RKB9	K1RKB9_CRAGI	unreviewed	Multiple coagulation factor deficiency protein 2-like protein	CGI_10021706	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	435	GO:0005509
CGI_10024652	6352	16104056	26454300	75815558	K1REH8	K1REH8_CRAGI	unreviewed	Regulation of nuclear pre-mRNA domain-containing protein 1B	CGI_10024652	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	385	
CGI_10022434	130406	24082696	48372337	45674143	K1QQJ8	K1QQJ8_CRAGI	unreviewed	Ribosomal L1 domain-containing protein 1	CGI_10022434	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	543	GO:0003723
CGI_10002970	1545862	42500343	15280604	58788208	K1R826	K1R826_CRAGI	unreviewed	Laminin subunit beta-1	CGI_10002970	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	207	
CGI_10026697	4540	526841	27582792	89814711	K1QZZ9	K1QZZ9_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10026697	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	383	
CGI_10027853	215595	73460360	43827602	237441								
CGI_10027843	41393686	21280937	36569786	18049300	K1R373	K1R373_CRAGI	unreviewed	ATP-binding cassette sub-family F member 3	CGI_10027843	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	706	GO:0005524; GO:0016887
CGI_10002451	106352600	244771	190933	10167584	K1Q103	K1Q103_CRAGI	unreviewed	Beta-centractin	CGI_10002451	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	238	GO:0005869
CGI_10004552	83367	39967520	29205853	47677503	K1QRN3	K1QRN3_CRAGI	unreviewed	Cysteine and histidine-rich domain-containing protein 1	CGI_10004552	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	325	
CGI_10005699	1390257	48013866	13912957	53480086	K1PWC7	K1PWC7_CRAGI	unreviewed	PERQ amino acid-rich with GYF domain-containing protein 1	CGI_10005699	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	856	
CGI_10010265	247421	50955127	6331264	58877635	K1PJV5	K1PJV5_CRAGI	unreviewed	Tripartite motif-containing protein 45	CGI_10010265	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	668	GO:0005622; GO:0008270
CGI_10008487		55518493	57265	60683929	K1PU07	K1PU07_CRAGI	unreviewed	"Glutaryl-CoA dehydrogenase, mitochondrial"	CGI_10008487	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	374	GO:0003995; GO:0050660
CGI_10001286	343469	29999508	43379431	42437987	K1PMG1	K1PMG1_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10001286	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	552	GO:0005622; GO:0008270
CGI_10006649	343469	29999508	43379431	42437987	K1R4P1	K1R4P1_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10006649	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1047	GO:0005622; GO:0008270
CGI_10007676	343469	29999508	43379431	42437987	K1P7V9	K1P7V9_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10007676	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	492	GO:0005622; GO:0008270
CGI_10007681	343469	29999508	43379431	42437987	K1PTS7	K1PTS7_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10007681	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	535	GO:0005622; GO:0008270
CGI_10012261	343469	29999508	43379431	42437987	K1QUA5	K1QUA5_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10012261	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	474	
CGI_10023411	343469	29999508	43379431	42437987	K1QZK8	K1QZK8_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10023411	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	586	GO:0005622; GO:0008270
CGI_10023516	343469	29999508	43379431	42437987	K1R9A5	K1R9A5_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10023516	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	577	GO:0005622; GO:0008270
CGI_10023930	16535627	57829941	547183	41080440	K1PU32	K1PU32_CRAGI	unreviewed	Glutathione gamma-glutamylcysteinyltransferase 3	CGI_10023930	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	457	GO:0010038; GO:0016756; GO:0046872; GO:0046938
CGI_10028197	23499345	36012110	15876346	40458244	K1RE71	K1RE71_CRAGI	unreviewed	UPF0632 protein A	CGI_10028197	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	697	
CGI_10001364	27931923	30990053	25603681	31287762	K1Q1X9	K1Q1X9_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10001364	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	552	GO:0005622; GO:0008270
CGI_10003416	27931923	30990053	25603681	31287762								
CGI_10007051	27931923	30990053	25603681	31287762	K1QFJ7	K1QFJ7_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10007051	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	383	
CGI_10007775	27931923	30990053	25603681	31287762	K1RA18	K1RA18_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10007775	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	554	GO:0005622; GO:0008270
CGI_10008591	27931923	30990053	25603681	31287762	K1QV16	K1QV16_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10008591	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	401	
CGI_10010060	27931923	30990053	25603681	31287762	K1R594	K1R594_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10010060	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	351	
CGI_10012453	27931923	30990053	25603681	31287762	K1PZ54	K1PZ54_CRAGI	unreviewed	Tripartite motif-containing protein 3	CGI_10012453	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	554	GO:0005622; GO:0008270
CGI_10013826	27931923	30990053	25603681	31287762	K1Q7P2	K1Q7P2_CRAGI	unreviewed	Uncharacterized protein	CGI_10013826	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	191	
CGI_10020717	27931923	30990053	25603681	31287762	K1R8L3	K1R8L3_CRAGI	unreviewed	Uncharacterized protein	CGI_10020717	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	607	
CGI_10023339	27931923	30990053	25603681	31287762	K1PWE9	K1PWE9_CRAGI	unreviewed	Tripartite motif-containing protein 2	CGI_10023339	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	561	GO:0005622; GO:0008270
CGI_10008921	27927558	30967522	25590130	31264823	K1QBL5	K1QBL5_CRAGI	unreviewed	Uncharacterized protein	CGI_10008921	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	423	
CGI_10008338	21380622	53463950	9592492	31277903	K1PL80	K1PL80_CRAGI	unreviewed	Centrosomal protein of 70 kDa	CGI_10008338	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	622	GO:0016021
CGI_10025868	30901	45681274	15533170	53232491	K1Q9D2	K1Q9D2_CRAGI	unreviewed	Extended synaptotagmin-2	CGI_10025868	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	295	
CGI_10000642	17318515	28360889	28639033	40063744	K1PVV9	K1PVV9_CRAGI	unreviewed	Uncharacterized protein	CGI_10000642	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	140	GO:0003824; GO:0009116
CGI_10028464	17318515	28360889	28639033	40063744	K1QXS2	K1QXS2_CRAGI	unreviewed	Uncharacterized protein	CGI_10028464	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	89	
