0	Row Labels	Day 5- 23C (Silo 9)/sum*100	Day 5- 29C (Silo 8)/sum*100	Day 8- 23C (Silo 9)/sum*100	Day 8- 29C (Silo 8)/sum*100	term	GOSlim_bin	aspect	clean
GO:0016616	CGI_10007144	11	32	21	36	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016616	CGI_10009277	15	26	37	22	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016616	CGI_10024493	10	37	21	32	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10003285	10	34	18	37	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10007355	18	31	17	34	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10008945	18	31	23	28	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10012671	6	33	18	43	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10014314	13	31	20	35	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10015523	15	29	23	33	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10017283	14	36	20	29	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10018576	15	33	22	30	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10021688	9	29	20	42	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10025030	12	35	17	37	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10026809	14	36	20	29	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016620	CGI_10026867	12	35	19	34	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016624	CGI_10004181	9	36	28	26	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	other molecular function	F	1
GO:0016624	CGI_10024793	1	42	16	41	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	other molecular function	F	1
GO:0016624	CGI_10027648	11	33	20	36	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"	other molecular function	F	1
GO:0016627	CGI_10003174	5	33	21	40	"oxidoreductase activity, acting on the CH-CH group of donors"	other molecular function	F	1
GO:0016627	CGI_10006320	27	33	18	22	"oxidoreductase activity, acting on the CH-CH group of donors"	other molecular function	F	1
GO:0016639	CGI_10021435	9	39	20	32	"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"	other molecular function	F	1
GO:0016651	CGI_10009185	17	28	30	25	"oxidoreductase activity, acting on NADH or NADPH"	other molecular function	F	1
GO:0016651	CGI_10010509	0	39	27	34	"oxidoreductase activity, acting on NADH or NADPH"	other molecular function	F	1
GO:0016651	CGI_10024081	14	29	20	37	"oxidoreductase activity, acting on NADH or NADPH"	other molecular function	F	1
GO:0016705	CGI_10022185	13	34	8	45	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	other molecular function	F	1
GO:0016705	CGI_10023706	47	29	12	12	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	other molecular function	F	1
GO:0016709	CGI_10008420	13	5	22	60	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen"	other molecular function	F	1
GO:0016714	CGI_10022088	6	20	9	66	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"	other molecular function	F	1
GO:0016740	CGI_10001344	16	1	1	83	transferase activity	other molecular function	F	1
GO:0016740	CGI_10002040	17	28	26	29	transferase activity	other molecular function	F	1
GO:0016740	CGI_10004288	24	28	25	23	transferase activity	other molecular function	F	1
GO:0016740	CGI_10004334	17	27	30	26	transferase activity	other molecular function	F	1
GO:0016740	CGI_10004335	16	26	32	26	transferase activity	other molecular function	F	1
GO:0016740	CGI_10004614	16	26	32	26	transferase activity	other molecular function	F	1
GO:0016740	CGI_10004953	12	57	11	19	transferase activity	other molecular function	F	1
GO:0016740	CGI_10005199	14	31	22	34	transferase activity	other molecular function	F	1
GO:0016740	CGI_10005852	0	43	12	45	transferase activity	other molecular function	F	1
GO:0016740	CGI_10006718	4	29	28	39	transferase activity	other molecular function	F	1
GO:0016740	CGI_10007126	16	29	15	40	transferase activity	other molecular function	F	1
GO:0016740	CGI_10007180	7	33	16	44	transferase activity	other molecular function	F	1
GO:0016740	CGI_10009177	8	35	25	33	transferase activity	other molecular function	F	1
GO:0016740	CGI_10010890	5	31	15	48	transferase activity	other molecular function	F	1
GO:0016740	CGI_10012550	34	43	7	16	transferase activity	other molecular function	F	1
GO:0016740	CGI_10015807	11	36	30	22	transferase activity	other molecular function	F	1
GO:0016740	CGI_10019456	14	27	20	39	transferase activity	other molecular function	F	1
GO:0016740	CGI_10019804	12	35	24	29	transferase activity	other molecular function	F	1
GO:0016740	CGI_10021542	20	32	10	38	transferase activity	other molecular function	F	1
GO:0016740	CGI_10022784	4	29	28	39	transferase activity	other molecular function	F	1
GO:0016740	CGI_10024681	17	27	25	32	transferase activity	other molecular function	F	1
GO:0016740	CGI_10027540	0	36	15	49	transferase activity	other molecular function	F	1
GO:0016742	CGI_10014314	13	31	20	35	"hydroxymethyl-, formyl- and related transferase activity"	other molecular function	F	1
GO:0016746	CGI_10004598	7	46	19	29	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016746	CGI_10010810	2	61	16	21	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016746	CGI_10020655	19	40	7	33	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016746	CGI_10021978	6	43	10	41	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016746	CGI_10023064	7	47	26	19	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016746	CGI_10023627	15	35	18	33	"transferase activity, transferring acyl groups"	other molecular function	F	1
GO:0016747	CGI_10003143	13	33	25	30	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F	1
GO:0016747	CGI_10007279	5	33	23	39	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F	1
GO:0016747	CGI_10008443	6	37	15	42	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F	1
GO:0016747	CGI_10011008	25	53	12	11	"transferase activity, transferring acyl groups other than amino-acyl groups"	other molecular function	F	1
GO:0016756	CGI_10023930	14	50	0	35	glutathione gamma-glutamylcysteinyltransferase activity	other molecular function	F	1
GO:0016757	CGI_10002264	11	30	21	37	"transferase activity, transferring glycosyl groups"	other molecular function	F	1
GO:0016757	CGI_10011801	19	34	14	34	"transferase activity, transferring glycosyl groups"	other molecular function	F	1
GO:0016757	CGI_10015978	6	53	16	25	"transferase activity, transferring glycosyl groups"	other molecular function	F	1
GO:0016757	CGI_10023521	0	82	4	14	"transferase activity, transferring glycosyl groups"	other molecular function	F	1
GO:0016757	CGI_10026144	7	87	4	2	"transferase activity, transferring glycosyl groups"	other molecular function	F	1
GO:0016765	CGI_10017631	5	29	3	64	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	other molecular function	F	1
GO:0016773	CGI_10015029	0	0	81	19	"phosphotransferase activity, alcohol group as acceptor"	other molecular function	F	1
GO:0016779	CGI_10016219	33	5	62	0	nucleotidyltransferase activity	other molecular function	F	1
GO:0016779	CGI_10017019	8	51	10	31	nucleotidyltransferase activity	other molecular function	F	1
GO:0016787	CGI_10000070	14	33	33	20	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10001190	15	44	19	23	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10001875	8	35	16	41	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10003842	40	56	0	3	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10003843	16	30	21	33	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10005008	5	34	18	43	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10005509	6	40	14	40	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10006472	14	35	17	35	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10007593	16	33	21	30	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10008240	3	42	10	45	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10013485	22	35	19	25	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10013486	15	37	22	26	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10015152	13	32	24	31	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10016329	2	42	34	22	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10017174	14	31	22	33	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10018006	23	24	33	20	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10018421	12	32	25	30	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10019315	7	36	18	39	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10019698	8	20	47	25	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10020579	9	37	15	39	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10022237	11	34	19	36	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10023712	35	8	36	21	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10024319	25	20	36	18	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10024518	10	36	19	35	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10026309	10	32	10	48	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10027284	71	17	0	12	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10027954	14	33	33	20	hydrolase activity	other molecular function	F	1
GO:0016787	CGI_10028928	13	27	19	41	hydrolase activity	other molecular function	F	1
GO:0016788	CGI_10015357	2	33	26	39	"hydrolase activity, acting on ester bonds"	other molecular function	F	1
GO:0016788	CGI_10021985	6	44	22	27	"hydrolase activity, acting on ester bonds"	other molecular function	F	1
GO:0016791	CGI_10006640	7	38	21	34	phosphatase activity	other molecular function	F	1
GO:0016805	CGI_10017778	15	13	32	40	dipeptidase activity	other molecular function	F	1
GO:0016805	CGI_10023407	17	30	22	31	dipeptidase activity	other molecular function	F	1
GO:0016805	CGI_10026470	82	0	0	18	dipeptidase activity	other molecular function	F	1
GO:0016810	CGI_10005185	11	33	18	38	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F	1
GO:0016810	CGI_10006847	0	52	9	39	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F	1
GO:0016810	CGI_10008470	12	37	16	36	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F	1
GO:0016810	CGI_10009690	6	26	14	54	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F	1
GO:0016810	CGI_10021311	48	15	16	22	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	other molecular function	F	1
GO:0016812	CGI_10010911	4	39	21	36	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	other molecular function	F	1
GO:0016820	CGI_10015552	7	44	8	40	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"	transporter activity	F	1
GO:0016820	CGI_10018499	13	41	20	26	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"	transporter activity	F	1
GO:0016820	CGI_10026004	11	29	27	33	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"	transporter activity	F	1
GO:0016829	CGI_10008531	15	33	21	31	lyase activity	other molecular function	F	1
GO:0016829	CGI_10010558	8	17	15	60	lyase activity	other molecular function	F	1
GO:0016829	CGI_10012398	2	29	13	55	lyase activity	other molecular function	F	1
GO:0016829	CGI_10014727	0	43	27	30	lyase activity	other molecular function	F	1
GO:0016829	CGI_10021361	10	36	19	34	lyase activity	other molecular function	F	1
GO:0016829	CGI_10028034	1	16	22	61	lyase activity	other molecular function	F	1
GO:0016831	CGI_10007861	9	32	25	34	carboxy-lyase activity	other molecular function	F	1
GO:0016831	CGI_10021833	28	52	9	12	carboxy-lyase activity	other molecular function	F	1
GO:0016831	CGI_10022071	7	36	25	32	carboxy-lyase activity	other molecular function	F	1
GO:0016853	CGI_10000893	13	31	19	37	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10002034	2	39	14	45	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10004060	12	32	18	39	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10008332	9	43	14	34	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10009327	8	37	11	44	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10011108	10	37	23	30	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10011109	4	42	16	37	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10011875	7	39	21	33	isomerase activity	other molecular function	F	1
GO:0016853	CGI_10016135	16	32	29	24	isomerase activity	other molecular function	F	1
GO:0016868	CGI_10000267	15	22	30	34	"intramolecular transferase activity, phosphotransferases"	other molecular function	F	1
GO:0016868	CGI_10011818	10	36	21	32	"intramolecular transferase activity, phosphotransferases"	other molecular function	F	1
GO:0016868	CGI_10028384	7	64	26	3	"intramolecular transferase activity, phosphotransferases"	other molecular function	F	1
GO:0016874	CGI_10003696	15	35	23	27	ligase activity	other molecular function	F	1
GO:0016874	CGI_10006586	13	33	20	35	ligase activity	other molecular function	F	1
GO:0016874	CGI_10006635	29	19	30	23	ligase activity	other molecular function	F	1
GO:0016874	CGI_10007209	18	30	24	28	ligase activity	other molecular function	F	1
GO:0016874	CGI_10008963	14	21	42	23	ligase activity	other molecular function	F	1
GO:0016874	CGI_10009575	14	43	29	15	ligase activity	other molecular function	F	1
GO:0016874	CGI_10010750	3	46	0	51	ligase activity	other molecular function	F	1
GO:0016874	CGI_10011327	18	17	28	38	ligase activity	other molecular function	F	1
GO:0016874	CGI_10013706	16	38	15	31	ligase activity	other molecular function	F	1
GO:0016874	CGI_10014040	16	36	26	23	ligase activity	other molecular function	F	1
GO:0016874	CGI_10015793	9	39	16	36	ligase activity	other molecular function	F	1
GO:0016874	CGI_10015970	11	30	19	40	ligase activity	other molecular function	F	1
GO:0016874	CGI_10016146	9	39	18	35	ligase activity	other molecular function	F	1
GO:0016874	CGI_10016417	5	41	22	32	ligase activity	other molecular function	F	1
GO:0016874	CGI_10018049	14	33	20	33	ligase activity	other molecular function	F	1
GO:0016874	CGI_10018658	3	46	15	36	ligase activity	other molecular function	F	1
GO:0016874	CGI_10019756	12	31	26	31	ligase activity	other molecular function	F	1
GO:0016874	CGI_10020681	50	1	49	1	ligase activity	other molecular function	F	1
GO:0016874	CGI_10025279	6	43	18	33	ligase activity	other molecular function	F	1
GO:0016874	CGI_10028125	36	17	5	42	ligase activity	other molecular function	F	1
GO:0016881	CGI_10011951	11	39	19	31	acid-amino acid ligase activity	other molecular function	F	1
GO:0016887	CGI_10002341	22	25	29	24	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10004652	21	26	22	31	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10004785	16	33	21	31	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10005381	14	36	18	32	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10010994	15	38	14	33	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10011426	4	4	38	54	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10014650	6	75	9	10	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10017921	17	38	16	30	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10020015	11	35	19	35	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10020671	0	23	41	36	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10023490	29	39	13	19	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10024887	12	32	23	33	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10026448	14	34	20	32	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10026874	8	38	24	30	ATPase activity	other molecular function	F	1
GO:0016887	CGI_10027843	35	18	31	15	ATPase activity	other molecular function	F	1
GO:0016925	CGI_10000633	2	40	25	34	protein sumoylation	protein metabolism	P	1
GO:0016925	CGI_10018487	10	39	19	32	protein sumoylation	protein metabolism	P	1
GO:0017056	CGI_10028193	18	37	35	11	structural constituent of nuclear pore	other molecular function	F	1
GO:0017056	CGI_10028401	8	37	26	29	structural constituent of nuclear pore	other molecular function	F	1
GO:0017057	CGI_10002865	6	33	20	41	6-phosphogluconolactonase activity	other molecular function	F	1
GO:0017061	CGI_10021980	6	39	9	46	S-methyl-5-thioadenosine phosphorylase activity	other molecular function	F	1
GO:0017069	CGI_10018990	14	38	28	19	snRNA binding	nucleic acid binding activity	F	1
GO:0017070	CGI_10020890	13	28	31	28	U6 snRNA binding	nucleic acid binding activity	F	1
GO:0017089	CGI_10005258	16	35	17	32	glycolipid transporter activity	transporter activity	F	1
GO:0017154	CGI_10013830	0	77	8	16	semaphorin receptor activity	signal transduction activity	F	1
GO:0017154	CGI_10024777	10	30	20	40	semaphorin receptor activity	signal transduction activity	F	1
GO:0018024	CGI_10016397	9	46	16	29	histone-lysine N-methyltransferase activity	other molecular function	F	1
GO:0018149	CGI_10024965	39	17	16	28	peptide cross-linking	protein metabolism	P	1
GO:0018160	CGI_10011973	3	14	23	59	peptidyl-pyrromethane cofactor linkage	protein metabolism	P	1
GO:0018193	CGI_10001813	36	18	11	35	peptidyl-amino acid modification	protein metabolism	P	1
GO:0018342	CGI_10023269	0	0	33	67	protein prenylation	protein metabolism	P	1
GO:0018343	CGI_10005852	0	43	12	45	protein farnesylation	protein metabolism	P	1
GO:0018738	CGI_10027210	92	3	2	3	S-formylglutathione hydrolase activity	other molecular function	F	1
GO:0019001	CGI_10014760	13	29	21	36	guanyl nucleotide binding	other molecular function	F	1
GO:0019013	CGI_10007212	10	32	24	35	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10009846	12	32	29	27	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10014723	12	35	25	28	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10015574	24	36	16	25	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10018990	14	38	28	19	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10019286	18	29	23	30	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10019631	15	31	24	30	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10019926	10	22	23	45	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10020922	14	29	27	29	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10021606	8	37	21	34	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10021635	15	35	20	30	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10022095	14	37	22	27	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10022306	35	24	19	22	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10022452	13	47	18	22	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10026510	25	31	19	25	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10028368	11	33	19	36	viral nucleocapsid	other cellular component	C	1
GO:0019013	CGI_10028469	14	33	22	32	viral nucleocapsid	other cellular component	C	1
GO:0019135	CGI_10015475	12	35	26	28	deoxyhypusine monooxygenase activity	other molecular function	F	1
GO:0019205	CGI_10006406	1	47	14	38	"nucleobase, nucleoside, nucleotide kinase activity"	kinase activity	F	1
GO:0019205	CGI_10026893	13	37	17	34	"nucleobase, nucleoside, nucleotide kinase activity"	kinase activity	F	1
GO:0019205	CGI_10026894	4	41	13	42	"nucleobase, nucleoside, nucleotide kinase activity"	kinase activity	F	1
GO:0019239	CGI_10013357	14	29	22	35	deaminase activity	other molecular function	F	1
GO:0019239	CGI_10013640	14	29	22	35	deaminase activity	other molecular function	F	1
GO:0019284	CGI_10021262	12	31	25	32	methionine biosynthetic process from S-adenosylmethionine	other metabolic processes	P	1
GO:0019285	CGI_10022237	11	34	19	36	glycine betaine biosynthetic process from choline	other metabolic processes	P	1
GO:0019318	CGI_10013973	18	23	11	48	hexose metabolic process	other metabolic processes	P	1
GO:0019318	CGI_10013974	17	29	30	25	hexose metabolic process	other metabolic processes	P	1
GO:0019343	CGI_10014929	11	30	24	35	cysteine biosynthetic process via cystathionine	other metabolic processes	P	1
GO:0019427	CGI_10020479	12	38	16	34	acetyl-CoA biosynthetic process from acetate	other metabolic processes	P	1
GO:0019427	CGI_10021968	15	29	24	33	acetyl-CoA biosynthetic process from acetate	other metabolic processes	P	1
GO:0019428	CGI_10013882	9	42	12	37	allantoin biosynthetic process	other metabolic processes	P	1
GO:0019464	CGI_10027199	8	13	24	55	glycine decarboxylation via glycine cleavage system	other metabolic processes	P	1
GO:0019509	CGI_10004564	14	36	22	28	methionine salvage	other metabolic processes	P	1
GO:0019509	CGI_10013119	17	22	25	36	methionine salvage	other metabolic processes	P	1
GO:0019509	CGI_10021262	12	31	25	32	methionine salvage	other metabolic processes	P	1
GO:0019521	CGI_10026515	17	29	26	28	D-gluconate metabolic process	other metabolic processes	P	1
GO:0019673	CGI_10017702	12	36	21	31	GDP-mannose metabolic process	other metabolic processes	P	1
GO:0019700	CGI_10019442	12	38	26	23	phosphonate catabolic process	other metabolic processes	P	1
GO:0019752	CGI_10007144	11	32	21	36	carboxylic acid metabolic process	other metabolic processes	P	1
GO:0019752	CGI_10007861	9	32	25	34	carboxylic acid metabolic process	other metabolic processes	P	1
GO:0019752	CGI_10021833	28	52	9	12	carboxylic acid metabolic process	other metabolic processes	P	1
GO:0019752	CGI_10022071	7	36	25	32	carboxylic acid metabolic process	other metabolic processes	P	1
GO:0019773	CGI_10007039	14	32	18	36	"proteasome core complex, alpha-subunit complex"	other cellular component	C	1
GO:0019773	CGI_10013497	20	29	20	30	"proteasome core complex, alpha-subunit complex"	other cellular component	C	1
GO:0019773	CGI_10019443	20	17	25	38	"proteasome core complex, alpha-subunit complex"	other cellular component	C	1
GO:0019773	CGI_10025667	14	35	21	29	"proteasome core complex, alpha-subunit complex"	other cellular component	C	1
GO:0019774	CGI_10027003	16	32	26	26	"proteasome core complex, beta-subunit complex"	other cellular component	C	1
GO:0019781	CGI_10011951	11	39	19	31	NEDD8 activating enzyme activity	other molecular function	F	1
GO:0019781	CGI_10014753	14	33	20	33	NEDD8 activating enzyme activity	other molecular function	F	1
GO:0019805	CGI_10001793	10	13	28	50	quinolinate biosynthetic process	other metabolic processes	P	1
GO:0019825	CGI_10008579	11	35	25	28	oxygen binding	other molecular function	F	1
GO:0019825	CGI_10009474	11	35	25	28	oxygen binding	other molecular function	F	1
GO:0019825	CGI_10026082	34	29	16	21	oxygen binding	other molecular function	F	1
GO:0019843	CGI_10011113	19	30	24	27	rRNA binding	nucleic acid binding activity	F	1
GO:0019843	CGI_10016741	10	41	25	24	rRNA binding	nucleic acid binding activity	F	1
GO:0019843	CGI_10018261	18	31	23	28	rRNA binding	nucleic acid binding activity	F	1
GO:0019843	CGI_10026056	19	29	27	25	rRNA binding	nucleic acid binding activity	F	1
GO:0019887	CGI_10000776	8	33	20	38	protein kinase regulator activity	enzyme regulator activity	F	1
GO:0019898	CGI_10012680	17	38	12	33	extrinsic to membrane	other membranes	C	1
GO:0019898	CGI_10015239	7	32	19	42	extrinsic to membrane	other membranes	C	1
GO:0019898	CGI_10017309	12	34	20	33	extrinsic to membrane	other membranes	C	1
GO:0019948	CGI_10018487	10	39	19	32	SUMO activating enzyme activity	other molecular function	F	1
GO:0020037	CGI_10003354	12	39	21	28	heme binding	other molecular function	F	1
GO:0020037	CGI_10003355	8	37	18	37	heme binding	other molecular function	F	1
GO:0020037	CGI_10008579	11	35	25	28	heme binding	other molecular function	F	1
GO:0020037	CGI_10009474	11	35	25	28	heme binding	other molecular function	F	1
GO:0020037	CGI_10012574	13	26	21	39	heme binding	other molecular function	F	1
GO:0020037	CGI_10016257	12	37	21	29	heme binding	other molecular function	F	1
GO:0020037	CGI_10017778	15	13	32	40	heme binding	other molecular function	F	1
GO:0020037	CGI_10018053	9	35	18	37	heme binding	other molecular function	F	1
GO:0020037	CGI_10022185	13	34	8	45	heme binding	other molecular function	F	1
GO:0020037	CGI_10022551	9	35	18	38	heme binding	other molecular function	F	1
GO:0020037	CGI_10023200	0	46	26	29	heme binding	other molecular function	F	1
GO:0020037	CGI_10023706	47	29	12	12	heme binding	other molecular function	F	1
GO:0020037	CGI_10026082	34	29	16	21	heme binding	other molecular function	F	1
GO:0020037	CGI_10026671	20	25	27	28	heme binding	other molecular function	F	1
GO:0020037	CGI_10026683	21	16	51	12	heme binding	other molecular function	F	1
GO:0022625	CGI_10008152	23	25	28	25	cytosolic large ribosomal subunit	cytosol	C	1
GO:0022625	CGI_10008152	23	25	28	25	cytosolic large ribosomal subunit	translational apparatus	C	1
GO:0022626	CGI_10021599	10	40	16	34	cytosolic ribosome	cytosol	C	1
GO:0022626	CGI_10021599	10	40	16	34	cytosolic ribosome	translational apparatus	C	1
GO:0022627	CGI_10019706	9	42	22	26	cytosolic small ribosomal subunit	cytosol	C	1
GO:0022627	CGI_10019706	9	42	22	26	cytosolic small ribosomal subunit	translational apparatus	C	1
GO:0022627	CGI_10019707	9	43	22	26	cytosolic small ribosomal subunit	cytosol	C	1
GO:0022627	CGI_10019707	9	43	22	26	cytosolic small ribosomal subunit	translational apparatus	C	1
GO:0022627	CGI_10021852	15	33	21	31	cytosolic small ribosomal subunit	cytosol	C	1
GO:0022627	CGI_10021852	15	33	21	31	cytosolic small ribosomal subunit	translational apparatus	C	1
GO:0022857	CGI_10011187	18	32	24	26	transmembrane transporter activity	transporter activity	F	1
GO:0022891	CGI_10027842	10	29	19	41	substrate-specific transmembrane transporter activity	transporter activity	F	1
GO:0022900	CGI_10010509	0	39	27	34	electron transport chain	other metabolic processes	P	1
GO:0022900	CGI_10022522	9	37	19	35	electron transport chain	other metabolic processes	P	1
GO:0030041	CGI_10023363	20	27	22	31	actin filament polymerization	cell organization and biogenesis	P	1
GO:0030041	CGI_10023934	33	15	0	52	actin filament polymerization	cell organization and biogenesis	P	1
GO:0030042	CGI_10024887	12	32	23	33	actin filament depolymerization	cell organization and biogenesis	P	1
GO:0030042	CGI_10027462	17	31	22	30	actin filament depolymerization	cell organization and biogenesis	P	1
GO:0030060	CGI_10015004	6	37	17	40	L-malate dehydrogenase activity	other molecular function	F	1
GO:0030060	CGI_10015642	13	31	21	36	L-malate dehydrogenase activity	other molecular function	F	1
GO:0030091	CGI_10023132	15	47	16	22	protein repair	protein metabolism	P	1
GO:0030117	CGI_10006442	12	34	20	35	membrane coat	other membranes	C	1
GO:0030117	CGI_10023905	9	72	19	0	membrane coat	other membranes	C	1
GO:0030123	CGI_10019240	3	36	24	37	AP-3 adaptor complex	other membranes	C	1
GO:0030123	CGI_10025827	7	37	20	36	AP-3 adaptor complex	other membranes	C	1
