Protein	Len	27	32	LogFoldChange	absolute value logfoldchange	Zstatistic	absolute value Zstatistic	fdr	FDRup	FDRdown																												
CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	382	34	21	-0.721	0.721	-2.4949	2.4949	0	0.591903	0	CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	P06797	CATL1_MOUSE	56.52	322	130	6	67	381	15	333	2.00E-122	363	1	P06797	CATL1_MOUSE	reviewed	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	Ctsl Ctsl1	Mus musculus (Mouse)	334	autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]	 GO:0051603				PF08246;PF00112;	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosome [GO:0005764]; microvillus [GO:0005902]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; vacuole [GO:0005773]; aminopeptidase activity [GO:0004177]; cysteine-type carboxypeptidase activity [GO:0016807]; cysteine-type endopeptidase activity [GO:0004197]; histone binding [GO:0042393]; peptide binding [GO:0042277]; autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	382	34	21	-0.721	0.721	-2.4949	2.4949	0	0.591903	0	CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	P06797	CATL1_MOUSE	56.52	322	130	6	67	381	15	333	2.00E-122	363	1	P06797	CATL1_MOUSE	reviewed	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	Ctsl Ctsl1	Mus musculus (Mouse)	334	autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]	 GO:0060008				PF08246;PF00112;	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosome [GO:0005764]; microvillus [GO:0005902]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; vacuole [GO:0005773]; aminopeptidase activity [GO:0004177]; cysteine-type carboxypeptidase activity [GO:0016807]; cysteine-type endopeptidase activity [GO:0004197]; histone binding [GO:0042393]; peptide binding [GO:0042277]; autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	382	34	21	-0.721	0.721	-2.4949	2.4949	0	0.591903	0	CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	P06797	CATL1_MOUSE	56.52	322	130	6	67	381	15	333	2.00E-122	363	1	P06797	CATL1_MOUSE	reviewed	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	Ctsl Ctsl1	Mus musculus (Mouse)	334	autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]	 GO:0070062				PF08246;PF00112;	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosome [GO:0005764]; microvillus [GO:0005902]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; vacuole [GO:0005773]; aminopeptidase activity [GO:0004177]; cysteine-type carboxypeptidase activity [GO:0016807]; cysteine-type endopeptidase activity [GO:0004197]; histone binding [GO:0042393]; peptide binding [GO:0042277]; autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	382	34	21	-0.721	0.721	-2.4949	2.4949	0	0.591903	0	CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	P06797	CATL1_MOUSE	56.52	322	130	6	67	381	15	333	2.00E-122	363	1	P06797	CATL1_MOUSE	reviewed	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	Ctsl Ctsl1	Mus musculus (Mouse)	334	autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]	 GO:1990834				PF08246;PF00112;	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosome [GO:0005764]; microvillus [GO:0005902]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; vacuole [GO:0005773]; aminopeptidase activity [GO:0004177]; cysteine-type carboxypeptidase activity [GO:0016807]; cysteine-type endopeptidase activity [GO:0004197]; histone binding [GO:0042393]; peptide binding [GO:0042277]; autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	382	34	21	-0.721	0.721	-2.4949	2.4949	0	0.591903	0	CHOYP_NEMVEDRAFT_V1G180651.1.2|m.2808	P06797	CATL1_MOUSE	56.52	322	130	6	67	381	15	333	2.00E-122	363	1	P06797	CATL1_MOUSE	reviewed	Cathepsin L1 (EC 3.4.22.15) (Cathepsin L) (Major excreted protein) (MEP) (p39 cysteine proteinase) [Cleaved into: Cathepsin L1 heavy chain; Cathepsin L1 light chain]	Ctsl Ctsl1	Mus musculus (Mouse)	334	autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]	 GO:2000249				PF08246;PF00112;	apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lysosome [GO:0005764]; microvillus [GO:0005902]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; vacuole [GO:0005773]; aminopeptidase activity [GO:0004177]; cysteine-type carboxypeptidase activity [GO:0016807]; cysteine-type endopeptidase activity [GO:0004197]; histone binding [GO:0042393]; peptide binding [GO:0042277]; autophagic cell death [GO:0048102]; cell communication [GO:0007154]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; hair follicle morphogenesis [GO:0031069]; male gonad development [GO:0008584]; multicellular organism aging [GO:0010259]; negative regulation of keratinocyte proliferation [GO:0010839]; nerve development [GO:0021675]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of actin cytoskeleton reorganization [GO:2000249]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; response to organic cyclic compound [GO:0014070]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
CHOYP_BRAFLDRAFT_131134.3.3|m.16643	650	12	1	-3.113	3.113	-2.4747	2.4747	0	0.592068	0																												
CHOYP_BRAFLDRAFT_123537.2.2|m.50531	438	10	3	-1.572	1.572	-2.4666	2.4666	0	0.592135	0	CHOYP_BRAFLDRAFT_123537.2.2|m.50531	Q9UIF3	TEKT2_HUMAN	59.42	414	152	2	1	413	1	399	2.00E-165	479	1	Q9UIF3	TEKT2_HUMAN	reviewed	Tektin-2 (Tektin-t) (Testicular tektin) (Testicular tektin B1-like protein) (TEKTB1) (Tektin-B1)	TEKT2	Homo sapiens (Human)	430	cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	GO:0005634					cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]
CHOYP_BRAFLDRAFT_123537.2.2|m.50531	438	10	3	-1.572	1.572	-2.4666	2.4666	0	0.592135	0	CHOYP_BRAFLDRAFT_123537.2.2|m.50531	Q9UIF3	TEKT2_HUMAN	59.42	414	152	2	1	413	1	399	2.00E-165	479	1	Q9UIF3	TEKT2_HUMAN	reviewed	Tektin-2 (Tektin-t) (Testicular tektin) (Testicular tektin B1-like protein) (TEKTB1) (Tektin-B1)	TEKT2	Homo sapiens (Human)	430	cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	 GO:0005737					cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]
CHOYP_BRAFLDRAFT_123537.2.2|m.50531	438	10	3	-1.572	1.572	-2.4666	2.4666	0	0.592135	0	CHOYP_BRAFLDRAFT_123537.2.2|m.50531	Q9UIF3	TEKT2_HUMAN	59.42	414	152	2	1	413	1	399	2.00E-165	479	1	Q9UIF3	TEKT2_HUMAN	reviewed	Tektin-2 (Tektin-t) (Testicular tektin) (Testicular tektin B1-like protein) (TEKTB1) (Tektin-B1)	TEKT2	Homo sapiens (Human)	430	cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	 GO:0005874					cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]
CHOYP_BRAFLDRAFT_123537.2.2|m.50531	438	10	3	-1.572	1.572	-2.4666	2.4666	0	0.592135	0	CHOYP_BRAFLDRAFT_123537.2.2|m.50531	Q9UIF3	TEKT2_HUMAN	59.42	414	152	2	1	413	1	399	2.00E-165	479	1	Q9UIF3	TEKT2_HUMAN	reviewed	Tektin-2 (Tektin-t) (Testicular tektin) (Testicular tektin B1-like protein) (TEKTB1) (Tektin-B1)	TEKT2	Homo sapiens (Human)	430	cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]	 GO:0030317					cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; sperm flagellum [GO:0036126]; cilium assembly [GO:0060271]; cilium movement involved in cell motility [GO:0060294]; flagellated sperm motility [GO:0030317]; inner dynein arm assembly [GO:0036159]
