Protein	Len	3	4	8	11	12	16	LogFoldChange	absolute value logfoldchange	Zstatistic	absolute value z statistic	fdr	FDRup	FDRdown																												
CHOYP_LOC100642881.1.1|m.14183	897	4	4	5	10	13	3	0.748	0.748	2.1095	2.1095	0	0	0.557854	CHOYP_LOC100642881.1.1|m.14183	Q8NCN5	PDPR_HUMAN	46.51	860	441	12	29	883	17	862	0	746	1	Q8NCN5	PDPR_HUMAN	reviewed	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)"	PDPR KIAA1990	Homo sapiens (Human)	879	regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]	GO:0004741				PF01266;PF16350;PF01571;PF08669;	mitochondrial matrix [GO:0005759]; [pyruvate dehydrogenase (lipoamide)] phosphatase activity [GO:0004741]; oxidoreductase activity [GO:0016491]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]
CHOYP_LOC100642881.1.1|m.14183	897	4	4	5	10	13	3	0.748	0.748	2.1095	2.1095	0	0	0.557854	CHOYP_LOC100642881.1.1|m.14183	Q8NCN5	PDPR_HUMAN	46.51	860	441	12	29	883	17	862	0	746	1	Q8NCN5	PDPR_HUMAN	reviewed	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)"	PDPR KIAA1990	Homo sapiens (Human)	879	regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]	 GO:0005759				PF01266;PF16350;PF01571;PF08669;	mitochondrial matrix [GO:0005759]; [pyruvate dehydrogenase (lipoamide)] phosphatase activity [GO:0004741]; oxidoreductase activity [GO:0016491]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]
CHOYP_LOC100642881.1.1|m.14183	897	4	4	5	10	13	3	0.748	0.748	2.1095	2.1095	0	0	0.557854	CHOYP_LOC100642881.1.1|m.14183	Q8NCN5	PDPR_HUMAN	46.51	860	441	12	29	883	17	862	0	746	1	Q8NCN5	PDPR_HUMAN	reviewed	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)"	PDPR KIAA1990	Homo sapiens (Human)	879	regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]	 GO:0010510				PF01266;PF16350;PF01571;PF08669;	mitochondrial matrix [GO:0005759]; [pyruvate dehydrogenase (lipoamide)] phosphatase activity [GO:0004741]; oxidoreductase activity [GO:0016491]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]
CHOYP_LOC100642881.1.1|m.14183	897	4	4	5	10	13	3	0.748	0.748	2.1095	2.1095	0	0	0.557854	CHOYP_LOC100642881.1.1|m.14183	Q8NCN5	PDPR_HUMAN	46.51	860	441	12	29	883	17	862	0	746	1	Q8NCN5	PDPR_HUMAN	reviewed	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)"	PDPR KIAA1990	Homo sapiens (Human)	879	regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]	 GO:0016491				PF01266;PF16350;PF01571;PF08669;	mitochondrial matrix [GO:0005759]; [pyruvate dehydrogenase (lipoamide)] phosphatase activity [GO:0004741]; oxidoreductase activity [GO:0016491]; regulation of acetyl-CoA biosynthetic process from pyruvate [GO:0010510]
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	GO:0005789				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0007271				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0016021				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0032224				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0033130				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0034394				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0043005				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0043025				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_AGAP_AGAP005057.1.1|m.62428	325	0	0	2	3	4	5	1.2	1.2	2.1046	2.1046	0	0	0.557944	CHOYP_AGAP_AGAP005057.1.1|m.62428	Q60ZR7	RIC3_CAEBR	28.93	121	59	5	22	137	49	147	0.0000001	56.2	1	Q60ZR7	RIC3_CAEBR	reviewed	Resistance to inhibitors of cholinesterase protein 3	ric-3 CBG17683	Caenorhabditis briggsae	385	"positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"	 GO:0043231				PF15361;	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; acetylcholine receptor binding [GO:0033130]; positive regulation of synaptic transmission, cholinergic [GO:0032224]; protein localization to cell surface [GO:0034394]; synaptic transmission, cholinergic [GO:0007271]"
CHOYP_LOC101069440.3.3|m.28439	361	0	0	0	4	4	3	1.493	1.493	2.1041	2.1041	0	0	0.557953	CHOYP_LOC101069440.3.3|m.28439	O27273	COMC_METTH	37.32	351	195	11	8	352	3	334	5.00E-55	189	1	O27273	COMC_METTH	reviewed	L-sulfolactate dehydrogenase (EC 1.1.1.337) ((R)-sulfolactate dehydrogenase) (L-2-hydroxycarboxylate dehydrogenase (NAD(+)))	comC MTH_1205	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	341	coenzyme M biosynthetic process [GO:0019295]	GO:0005737	"PATHWAY: Cofactor biosynthesis; coenzyme M biosynthesis; sulfoacetaldehyde from phosphoenolpyruvate and sulfite: step 3/4.; PATHWAY: Cofactor biosynthesis; 5,6,7,8-tetrahydromethanopterin biosynthesis."			PF02615;	cytoplasm [GO:0005737]; L-2-hydroxycarboxylate dehydrogenase (NAD+) activity [GO:0102443]; coenzyme M biosynthetic process [GO:0019295]
CHOYP_LOC101069440.3.3|m.28439	361	0	0	0	4	4	3	1.493	1.493	2.1041	2.1041	0	0	0.557953	CHOYP_LOC101069440.3.3|m.28439	O27273	COMC_METTH	37.32	351	195	11	8	352	3	334	5.00E-55	189	1	O27273	COMC_METTH	reviewed	L-sulfolactate dehydrogenase (EC 1.1.1.337) ((R)-sulfolactate dehydrogenase) (L-2-hydroxycarboxylate dehydrogenase (NAD(+)))	comC MTH_1205	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	341	coenzyme M biosynthetic process [GO:0019295]	 GO:0019295	"PATHWAY: Cofactor biosynthesis; coenzyme M biosynthesis; sulfoacetaldehyde from phosphoenolpyruvate and sulfite: step 3/4.; PATHWAY: Cofactor biosynthesis; 5,6,7,8-tetrahydromethanopterin biosynthesis."			PF02615;	cytoplasm [GO:0005737]; L-2-hydroxycarboxylate dehydrogenase (NAD+) activity [GO:0102443]; coenzyme M biosynthetic process [GO:0019295]
CHOYP_LOC101069440.3.3|m.28439	361	0	0	0	4	4	3	1.493	1.493	2.1041	2.1041	0	0	0.557953	CHOYP_LOC101069440.3.3|m.28439	O27273	COMC_METTH	37.32	351	195	11	8	352	3	334	5.00E-55	189	1	O27273	COMC_METTH	reviewed	L-sulfolactate dehydrogenase (EC 1.1.1.337) ((R)-sulfolactate dehydrogenase) (L-2-hydroxycarboxylate dehydrogenase (NAD(+)))	comC MTH_1205	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	341	coenzyme M biosynthetic process [GO:0019295]	 GO:0102443	"PATHWAY: Cofactor biosynthesis; coenzyme M biosynthesis; sulfoacetaldehyde from phosphoenolpyruvate and sulfite: step 3/4.; PATHWAY: Cofactor biosynthesis; 5,6,7,8-tetrahydromethanopterin biosynthesis."			PF02615;	cytoplasm [GO:0005737]; L-2-hydroxycarboxylate dehydrogenase (NAD+) activity [GO:0102443]; coenzyme M biosynthetic process [GO:0019295]
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	389	3	1	3	6	8	4	0.98	0.98	2.0979	2.0979	0	0	0.558068	CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	Q6GL69	MK67I_XENTR	45.11	184	96	2	4	187	3	181	5.00E-46	165	1	Q6GL69	MK67I_XENTR	reviewed	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	nifk mki67ipl	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	276	negative regulation of phosphatase activity [GO:0010923]	GO:0000166				PF12196;PF00076;	nucleolus [GO:0005730]; nucleotide binding [GO:0000166]; RNA binding [GO:0003723]; negative regulation of phosphatase activity [GO:0010923]
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	389	3	1	3	6	8	4	0.98	0.98	2.0979	2.0979	0	0	0.558068	CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	Q6GL69	MK67I_XENTR	45.11	184	96	2	4	187	3	181	5.00E-46	165	1	Q6GL69	MK67I_XENTR	reviewed	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	nifk mki67ipl	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	276	negative regulation of phosphatase activity [GO:0010923]	 GO:0003723				PF12196;PF00076;	nucleolus [GO:0005730]; nucleotide binding [GO:0000166]; RNA binding [GO:0003723]; negative regulation of phosphatase activity [GO:0010923]
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	389	3	1	3	6	8	4	0.98	0.98	2.0979	2.0979	0	0	0.558068	CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	Q6GL69	MK67I_XENTR	45.11	184	96	2	4	187	3	181	5.00E-46	165	1	Q6GL69	MK67I_XENTR	reviewed	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	nifk mki67ipl	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	276	negative regulation of phosphatase activity [GO:0010923]	 GO:0005730				PF12196;PF00076;	nucleolus [GO:0005730]; nucleotide binding [GO:0000166]; RNA binding [GO:0003723]; negative regulation of phosphatase activity [GO:0010923]
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	389	3	1	3	6	8	4	0.98	0.98	2.0979	2.0979	0	0	0.558068	CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	Q6GL69	MK67I_XENTR	45.11	184	96	2	4	187	3	181	5.00E-46	165	1	Q6GL69	MK67I_XENTR	reviewed	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	nifk mki67ipl	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	276	negative regulation of phosphatase activity [GO:0010923]	 GO:0010923				PF12196;PF00076;	nucleolus [GO:0005730]; nucleotide binding [GO:0000166]; RNA binding [GO:0003723]; negative regulation of phosphatase activity [GO:0010923]
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	GO:0000398				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0003723				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0005634				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0005685				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0005829				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0007010				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0008360				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	862	2	2	2	2	10	4	1.03	1.03	2.0935	2.0935	0	0	0.558149	CHOYP_BRAFLDRAFT_57552.1.1|m.8199	Q9R1C7	PR40A_MOUSE	46.24	837	327	10	120	861	145	953	0	607	1	Q9R1C7	PR40A_MOUSE	reviewed	Pre-mRNA-processing factor 40 homolog A (Formin-binding protein 11) (FBP-11) (Formin-binding protein 3)	Prpf40a Fbp11 Fnbp3	Mus musculus (Mouse)	953	"cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"	 GO:0016020				PF01846;PF00397;	"cytosol [GO:0005829]; membrane [GO:0016020]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]; proline-rich region binding [GO:0070064]; RNA binding [GO:0003723]; cell migration [GO:0016477]; cytoskeleton organization [GO:0007010]; mRNA splicing, via spliceosome [GO:0000398]; regulation of cell shape [GO:0008360]; regulation of cytokinesis [GO:0032465]"
